genre,meanTempogram,stdTempogram,varTempogram,meanMFCC_1,stdMFCC_1,varMFCC_1,meanMFCC_2,stdMFCC_2,varMFCC_2,meanMFCC_3,stdMFCC_3,varMFCC_3,meanMFCC_4,stdMFCC_4,varMFCC_4,meanMFCC_5,stdMFCC_5,varMFCC_5,meanMFCC_6,stdMFCC_6,varMFCC_6,meanMFCC_7,stdMFCC_7,varMFCC_7,meanMFCC_8,stdMFCC_8,varMFCC_8,meanMFCC_9,stdMFCC_9,varMFCC_9,meanMFCC_10,stdMFCC_10,varMFCC_10,meanMFCC_11,stdMFCC_11,varMFCC_11,meanMFCC_12,stdMFCC_12,varMFCC_12,meanMFCC_13,stdMFCC_13,varMFCC_13,meanSpectralCentroid,stdSpectralCentroid,varSpectralCentroid,meanZeroCrossingRate,stdZeroCrossingRate,varZeroCrossingRate,meanChromaFrequencies,stdChromaFrequencies,varChromaFrequencies,meanSpectralRollOff,stdSpectralRollOff,varSpectralRollOff,meanSpectralBandwidth,stdSpectralBandwidth,varSpectralBandwidth,meanSpectralContrast,stdSpectralContrast,varSpectralContrast,meanSpectralFlatness,stdSpectralFlatness,varSpectralFlatness
reggae,0.1954464102779637,0.16309552243313033,0.0954005848066124,0.7267705474496222,0.4198135900618478,0.21175039075674873,0.09186433683231653,0.37034569942483736,0.19871758361614608,0.7839846119823279,0.5476158543838189,0.34903453730606954,0.5628657258217445,0.6398058187403445,0.48451220807909734,0.684899080111747,0.3472508332653816,0.18517041854304836,0.563093133131182,0.3873875488318865,0.2297749475708817,0.6602941043800725,0.5723624274886149,0.4311183258389529,0.4178335582573856,0.3543333071285752,0.21454767219070922,0.703620128601127,0.40002797202446483,0.26642843521255083,0.3506996941989335,0.3601118224327444,0.21684644807811185,0.65881651247849,0.2700756343507954,0.13599827514986532,0.47571752996712313,0.295711857893323,0.1710928002206214,0.7280447282552893,0.2935609277500027,0.1676782370343104,0.9603730694479282,0.5462935656454955,0.32250926856551965,0.7989310002463476,0.5274860790749584,0.29703639964564243,0.5809487749445348,0.6306023015422871,0.5798090789209911,0.9032385338913802,0.44401893955058946,0.2152969239194524,0.8477147510894637,0.37460223064322107,0.19224104801688222,0.2864210947676723,0.12234162170171488,0.06207853111948187,0.29676910998341605,0.3631368829222144,0.1320122803488958
reggae,0.25167413439485575,0.20978116919987708,0.12756596514864377,0.601865499437539,0.41121458105747294,0.20439259351635514,0.6170987611383096,0.44807817361448693,0.26606186158890127,0.5694935804448615,0.3816342578919943,0.1924662340045097,0.5987321794832894,0.6869248258912315,0.542005357348012,0.5062312751313668,0.45566734686895566,0.27830836188225094,0.7322102628098955,0.4295123080972405,0.2667771187669227,0.4314414191812413,0.6761497993426006,0.549789563536315,0.4912018822415183,0.5400613607751441,0.3882915937516736,0.5019461931611168,0.713977273325672,0.6003012996515288,0.6976371404081029,0.4785882570313865,0.32344156056290996,0.5034820640532148,0.2869483352720299,0.14778750871989568,0.5552670454933204,0.37441337653841955,0.23425983508788903,0.5236164184340477,0.4729412217107288,0.321634154520688,0.2900661169749165,0.3736261564334972,0.16232616893334564,0.18874862829116804,0.24154034824436993,0.07215623761083122,0.400401211610502,0.8265886398566521,0.7953331986808717,0.36566225842858785,0.5413276182495353,0.3112844964876595,0.40782459965359935,0.48807311137851833,0.29358254700589237,0.6522881926727462,0.562603859380206,0.4244925259396401,0.00966883291412801,0.029061043811157764,0.0008620984681177122
reggae,0.30902869467377797,0.24333357349416534,0.15201801882689414,0.7857082660463357,0.28539740167096467,0.1111823151204043,0.32073323124800585,0.4578913241007989,0.27519583049101454,0.8506603447667631,0.38293740956944855,0.19352349763538992,0.387401119102597,0.6040462573518931,0.4428766246461619,0.7905791923650552,0.4659129865157409,0.28797950934954325,0.49419964667043154,0.534618089130618,0.36937903799744104,0.7711584858185423,0.41360406971105096,0.2736456192756174,0.49060545745721434,0.41222387155858126,0.2641810675529477,0.6501966800333945,0.5143502221588082,0.37530200063019203,0.30477842412769407,0.35316858544450735,0.21114094439352926,0.7578890812606944,0.2528612829273963,0.1243693519330877,0.500211355245465,0.32880528733745235,0.19675088148175765,0.8178353087394276,0.38343848018110493,0.23993406792542016,0.7034514893815624,0.6888426172702755,0.4953213483014684,0.4442664437095485,0.5640412932022546,0.33668511878513413,0.6717352710240413,0.6656556684043494,0.6171266917446256,0.8276841642950367,0.6534855307471047,0.44368633123997653,0.9018464749506686,0.5006645699892405,0.30606362074283405,0.19060600229653205,0.06276021122478123,0.029747075404829366,0.14561479498781682,0.2574093292736424,0.06637849623590968
reggae,0.2366387318895885,0.17743366171876043,0.1050492230272952,0.6057088782388602,0.3722497265577056,0.17263504381616623,0.6063225409538643,0.299988227089226,0.14543128846355252,0.5385469856329782,0.4358925887656361,0.23878821989247295,0.4890206961698333,0.6022439004465293,0.4408236713814362,0.5435694213871807,0.4765621653244755,0.29819064006737134,0.6775804363163308,0.41087421368765376,0.2501147787741614,0.38457820689191685,1.0,1.0,0.589274788475621,0.5209057385297291,0.36842245391427453,0.36548175061822996,0.5906654370343585,0.4560782937468017,0.675336232367499,0.5344691224240162,0.37977605053180685,0.45456726678167925,0.36427520684723,0.2067714038887401,0.5310741243437479,0.47105339291754966,0.32196381155857623,0.609123723747082,0.5110344640764574,0.35935689207872107,0.3063260905066641,0.3550000132434717,0.1482637509548074,0.20629157117582508,0.23395145975543197,0.0682476298262934,0.4354272572992992,0.7784660003450506,0.740861730755527,0.37970099291781617,0.5604169693776618,0.33217333563343676,0.4319831389952481,0.4868037440362573,0.2923380033932059,0.6320244817558566,0.6054621772834718,0.47139349944709286,0.011640474459743881,0.03388570084400448,0.0011686074123745365
reggae,0.1741069279682054,0.16332117472968335,0.09555085481191425,0.7526372990223351,0.387831757357029,0.18502365765434656,0.34890949463642795,0.6357195986325879,0.46527609133560655,0.5974691509194047,0.30988101548371366,0.13845613049224578,0.43581084862777675,0.5091138998941969,0.3407052776183729,0.6724730543177486,0.29885589744033064,0.14902202276419818,0.4780612576163808,0.5281607861141203,0.362652551814589,0.6320666144731606,0.5311753214184515,0.38747038756655505,0.4071352191242906,0.5260679191735111,0.37373277570618174,0.6437902501385415,0.5347573561659945,0.3962669282587211,0.3627588854145775,0.39148302453082595,0.24337272934926343,0.681846133143473,0.22293945417866973,0.10511538089469322,0.5246885470369848,0.2868521102587828,0.16444597447267426,0.7817924002503842,0.4064458756711372,0.26000710802547244,0.616986452540403,0.7666606300894953,0.6051430617304333,0.4164709570981732,0.5325364482048804,0.30236704605749365,0.585827070828855,0.6629266101906415,0.6142021938407307,0.6457506377703321,0.7750264906685914,0.6134811610585192,0.6862089330363786,0.5848277656480076,0.3958276814973889,0.3157816537571325,0.12448930014699676,0.06331836101426377,0.21588499123276278,0.4520683068459318,0.20451989576078203
reggae,0.16554441574189296,0.10919794815730055,0.06095498783371736,0.6906037601590588,0.5108735148118976,0.29741880674129767,0.23425956003167453,0.6874597943201487,0.5293232340276761,0.7614913690945506,0.38408086485167336,0.19445338010592314,0.624064794145766,0.5828430968854069,0.4190031232480858,0.862300932901019,0.514120488108759,0.3354986807193755,0.5383164563288638,0.6378666008716273,0.48445511462786217,0.6662825294017635,0.6113444174990721,0.47423280728613504,0.54018790059017,0.3776845674940486,0.23407543577356907,0.588900931021551,0.4483450287782105,0.3106673755424133,0.47088217363200946,0.38570137080822836,0.23839201175508826,0.7694452347959697,0.3382876578490509,0.1860410769422851,0.4256513207578267,0.4908411497975306,0.34130037240486866,0.7762360601286888,0.4462490808764861,0.2962512996333753,0.6571918756546626,0.7608669666591552,0.5965899196939746,0.3949341953014773,0.5996773649886913,0.37771553284852616,0.4816095415537009,0.8473620845325931,0.8191595096554609,0.7103967206612668,0.7371046373477939,0.55756574325775,0.7484622839083693,0.5677989533582755,0.3767757538841127,0.4217856220299425,0.2749497393290485,0.16306442408063176,0.12028393095141814,0.25884333892531725,0.067119229606144
reggae,0.16099471024274417,0.1232279509000296,0.06964406739816066,0.6185915975931398,0.509675221948153,0.2961994840900328,0.5534016631798896,0.4650396964930964,0.2819387203049275,0.6406277006016731,0.4681570375177848,0.2685711120727604,0.577699601609565,0.44589547487532005,0.2794034645105208,0.6725327577762582,0.658661243146961,0.49789738114273036,0.8000050306372877,0.4320367168482872,0.26906946602234116,0.5403510332871481,0.958398465424229,0.935390508229566,0.6117291156908252,0.4472679054588296,0.29621658038505405,0.5929490518721122,0.6127039067803134,0.48061170951333454,0.712322534592161,0.37468479676194133,0.22901657319613927,0.47368555990383265,0.2818770249616114,0.14420341344408766,0.7464879689209518,0.39397171521953256,0.2511075147719159,0.6360072283926911,0.4817236288420841,0.33017485988360146,0.30629587058889823,0.5241766916614492,0.29898518693654247,0.1960405204655225,0.3549295909336275,0.14323984264944525,0.4518053841225874,0.9114231307624675,0.893819721059826,0.3958142331025904,0.7057225451770672,0.5133081944008605,0.4480795930578803,0.6561902584084717,0.4805784684389661,0.5942246397775554,0.6291470562644872,0.4981970377478317,0.010463882340458657,0.03255711747092366,0.0010795607418897237
reggae,0.10235828859864082,0.11425501145884229,0.06406443025674606,0.5309566938115048,0.3936985553031208,0.18979558239407013,0.47877240257734094,0.3140553313423844,0.15550241045222438,0.6260703162726329,0.3880406497043674,0.19768983078321822,0.645733539145444,0.3352854318826833,0.18510319791004112,0.5711438042327149,0.3939131044626933,0.22319632374695975,0.8246283287171143,0.5835919511692681,0.42219769239799343,0.7666559284645814,0.8029586644805047,0.7116580696698992,0.6023395374929512,0.6271640291706309,0.48429403261022436,0.5235919178679983,0.4307346662276735,0.29424242770512155,0.5861906707109039,0.5699040989427522,0.417510453997463,0.5289590637977126,0.24520318298208726,0.11932560479633116,0.600579393352863,0.45013611187804087,0.30203293635697354,0.6700326648977698,0.5011734344619592,0.34942277067354893,0.32104713065579793,0.4354108180940634,0.21345815885172095,0.1482923624745254,0.23535150526411952,0.06896070289921565,0.5342384126390259,0.8058744025008765,0.7717625668957063,0.41747713942484904,0.5610012792571859,0.3328233770322456,0.48561191080484234,0.4428330900306933,0.2507756683773829,0.6018601711888736,0.5778622405246988,0.4409538129644527,0.012403002285997103,0.04018232040727797,0.0016386124995993506
reggae,0.14271407869489466,0.09968439317070968,0.055174125002440795,0.6445154281158645,0.4106434044795101,0.20390833449313872,0.5752082681707754,0.4685652873699864,0.2852920995183115,0.5549197665636163,0.3392562166887035,0.15956956474265266,0.6297520200347889,0.5065300090192261,0.3380941074642664,0.5574690977372773,0.37458417242028735,0.20706705252357668,0.7481093052303979,0.41149649691975887,0.25066361823654937,0.3391151246663259,0.7306163020516556,0.6170410041046756,0.5133564008991768,0.44647101663637223,0.2954714562899898,0.4034889166675512,0.6129922781665499,0.48093622939285524,0.513520144537489,0.4558613326663325,0.30164079623451096,0.4481223314641947,0.28091619487272945,0.14352827543221397,0.6882833579762514,0.3516365760777643,0.21521659204844687,0.47704515566720546,0.42407981393810806,0.27582703659520863,0.32112010784414685,0.435963727823438,0.21394685753604054,0.19946997917242096,0.27672364031206137,0.0916685522945096,0.35945285436171465,0.8609847799810961,0.8348862185911685,0.39874221411432204,0.5585661474878032,0.33011848260854587,0.4294317617406479,0.46374762616314724,0.2701693401484336,0.5980269998922604,0.6073544439962802,0.473511782354361,0.010090564909272539,0.029352301806360555,0.0008792822740264439
reggae,0.2758059989116648,0.26328148684119607,0.16708478812437164,0.8131010371654535,0.25471411028111063,0.09255287484372145,0.41431755995638836,0.13495244498673434,0.04903136434668671,0.7025492690391373,0.351020074491459,0.1684127941130697,0.48393263644466844,0.24142152363735106,0.11801299572961259,0.5569863216945192,0.17556635912625457,0.07206692666667215,0.44263281106657576,0.21967643077255208,0.10583045051401828,0.5933875451830855,0.37684073117349853,0.2413279387576401,0.3395217381223922,0.2835440913413916,0.15942111230504297,0.678492116658381,0.21430944895237183,0.12057995865786278,0.3223624016499257,0.31106041250224203,0.1778232043004421,0.5553534857580609,0.06823236546522209,0.024991911382362626,0.39362272012233424,0.166446265073277,0.08342810318853491,0.6000386548754016,0.20246511144922358,0.10445002000488467,0.5295928929746025,0.37767238847167156,0.16546383242941498,0.32210634755929135,0.27390760834850564,0.09002253402936305,0.5131613713427244,0.6205848816783756,0.5692427155307517,0.628751735244066,0.4363364482065124,0.20846604443913339,0.7234585869510138,0.3990627383513121,0.21239209470131337,0.2838565109569957,0.08295244085034757,0.04025786598595755,0.07925249104017522,0.11710500934125097,0.013777904820832356
